cf,70.0
0.000000000000000000e+00,6.596602156550289697e-01
5.000000000000000278e-02,6.596602678188622226e-01
1.000000000000000056e-01,6.596603199750060709e-01
1.499999999999999944e-01,6.596603721234619577e-01
2.000000000000000111e-01,6.596604242642306604e-01
2.500000000000000000e-01,6.596604763973135110e-01
2.999999999999999889e-01,6.596605285227117310e-01
3.499999999999999778e-01,6.596605806404260974e-01
4.000000000000000222e-01,6.596606327504580536e-01
4.500000000000000111e-01,6.596606848528087097e-01
5.000000000000000000e-01,6.596607369474790650e-01
5.500000000000000444e-01,6.596607890344703407e-01
5.999999999999999778e-01,6.596608411137836470e-01
6.500000000000000222e-01,6.596608931854200941e-01
6.999999999999999556e-01,6.596609452493806813e-01
7.500000000000000000e-01,6.596609973056668519e-01
8.000000000000000444e-01,6.596610493542797160e-01
8.499999999999999778e-01,6.596611013952202729e-01
9.000000000000000222e-01,6.596611534284894107e-01
9.499999999999999556e-01,6.596612054540886838e-01
1.000000000000000000e+00,6.596612574720192024e-01
1.050000000000000044e+00,6.596613094822815215e-01
1.100000000000000089e+00,6.596613614848773066e-01
1.149999999999999911e+00,6.596614134798076678e-01
1.199999999999999956e+00,6.596614654670737155e-01
1.250000000000000000e+00,6.596615174466762266e-01
1.300000000000000044e+00,6.596615694186168666e-01
1.350000000000000089e+00,6.596616213828965236e-01
1.399999999999999911e+00,6.596616733395160859e-01
1.449999999999999956e+00,6.596617252884771077e-01
1.500000000000000000e+00,6.596617772297802551e-01
1.550000000000000044e+00,6.596618291634269715e-01
1.600000000000000089e+00,6.596618810894183671e-01
1.649999999999999911e+00,6.596619330077554411e-01
1.699999999999999956e+00,6.596619849184397477e-01
1.750000000000000000e+00,6.596620368214717312e-01
1.800000000000000044e+00,6.596620887168529457e-01
1.850000000000000089e+00,6.596621406045843905e-01
1.899999999999999911e+00,6.596621924846672869e-01
1.949999999999999956e+00,6.596622443571026340e-01
2.000000000000000000e+00,6.596622962218915420e-01
2.050000000000000266e+00,6.596623480790353433e-01
2.100000000000000089e+00,6.596623999285351481e-01
2.149999999999999911e+00,6.596624517703919555e-01
2.200000000000000178e+00,6.596625036046068757e-01
2.250000000000000000e+00,6.596625554311811301e-01
2.299999999999999822e+00,6.596626072501158289e-01
2.350000000000000089e+00,6.596626590614120822e-01
2.399999999999999911e+00,6.596627108650710003e-01
2.449999999999999734e+00,6.596627626610938044e-01
2.500000000000000000e+00,6.596628144494812718e-01
2.550000000000000266e+00,6.596628662302351787e-01
2.600000000000000089e+00,6.596629180033559692e-01
2.649999999999999911e+00,6.596629697688451976e-01
2.700000000000000178e+00,6.596630215267038633e-01
2.750000000000000000e+00,6.596630732769329652e-01
2.799999999999999822e+00,6.596631250195336138e-01
2.850000000000000089e+00,6.596631767545070302e-01
2.899999999999999911e+00,6.596632284818547687e-01
2.949999999999999734e+00,6.596632802015773844e-01
3.000000000000000000e+00,6.596633319136758766e-01
3.050000000000000266e+00,6.596633836181519106e-01
3.100000000000000089e+00,6.596634353150064856e-01
3.149999999999999911e+00,6.596634870042403787e-01
3.200000000000000178e+00,6.596635386858550332e-01
3.250000000000000000e+00,6.596635903598514483e-01
3.299999999999999822e+00,6.596636420262307343e-01
3.350000000000000089e+00,6.596636936849942234e-01
3.399999999999999911e+00,6.596637453361426928e-01
3.449999999999999734e+00,6.596637969796773637e-01
3.500000000000000000e+00,6.596638486155994574e-01
3.550000000000000266e+00,6.596639002439100841e-01
3.600000000000000089e+00,6.596639518646105760e-01
3.649999999999999911e+00,6.596640034777015993e-01
3.700000000000000178e+00,6.596640550831845973e-01
3.750000000000000000e+00,6.596641066810605691e-01
3.799999999999999822e+00,6.596641582713308471e-01
3.850000000000000089e+00,6.596642098539960974e-01
3.899999999999999911e+00,6.596642614290580964e-01
3.950000000000000178e+00,6.596643129965172880e-01
4.000000000000000000e+00,6.596643645563751157e-01
4.049999999999999822e+00,6.596644161086326896e-01
4.100000000000000533e+00,6.596644676532911200e-01
4.150000000000000355e+00,6.596645191903516281e-01
4.200000000000000178e+00,6.596645707198152131e-01
4.250000000000000000e+00,6.596646222416829852e-01
4.299999999999999822e+00,6.596646737559560547e-01
4.349999999999999645e+00,6.596647252626357538e-01
4.400000000000000355e+00,6.596647767617227487e-01
4.450000000000000178e+00,6.596648282532185936e-01
4.500000000000000000e+00,6.596648797371242878e-01
4.549999999999999822e+00,6.596649312134409415e-01
4.599999999999999645e+00,6.596649826821692209e-01
4.649999999999999467e+00,6.596650341433111242e-01
4.700000000000000178e+00,6.596650855968670957e-01
4.750000000000000000e+00,6.596651370428385786e-01
4.799999999999999822e+00,6.596651884812266831e-01
4.850000000000000533e+00,6.596652399120183086e-01
4.899999999999999467e+00,6.596652915620693225e-01
4.950000000000000178e+00,6.596653701179321372e-01
5.000000000000000000e+00,6.596658655634457524e-01
5.049999999999999822e+00,6.596682556758195481e-01
5.100000000000000533e+00,6.596850810562285838e-01
5.150000000000000355e+00,6.598612282214286751e-01
5.200000000000000178e+00,6.608884607897984598e-01
5.250000000000000000e+00,6.641509015085573786e-01
5.299999999999999822e+00,6.695647463531578802e-01
5.349999999999999645e+00,6.711663502159682659e-01
5.400000000000000355e+00,6.588948704606267803e-01
